Country,Location,Site,Latitude,Longitude,Depth,Zone,Protected,Year,Month,Remarks,Method,Replicate,Programme,Surveyor,Publication,Fish_area_m2,Chaetodontidae_no,Haemulidae_no,Lutjanidae_no,Serranidae_no,Labridae_no,Scaridae_no,Muraenidae_no
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Besar,"2° 9' 8,975"" N","128° 12' 42,124"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,2000,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Besar,"2° 9' 8,975"" N","128° 12' 42,124"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,480,0,40,0,360,120,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Besar,"2° 9' 8,975"" N","128° 12' 42,124"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,160,0,0,0,840,240,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Besar,"2° 9' 8,975"" N","128° 12' 42,124"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,320,120,240,0,560,240,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Besar,"2° 9' 8,975"" N","128° 12' 42,124"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,400,0,80,0,280,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Besar,"2° 9' 8,975"" N","128° 12' 42,124"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,440,0,40,0,280,160,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Besar,"2° 9' 8,975"" N","128° 12' 42,124"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,240,0,200,0,760,160,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Kecil,"2° 6' 32,400"" N","128° 13' 24,791"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,900,100,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Kecil,"2° 6' 32,400"" N","128° 13' 24,791"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,800,0,0,0,800,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Kecil,"2° 6' 32,400"" N","128° 13' 24,791"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,4200,200,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Kecil,"2° 6' 32,400"" N","128° 13' 24,791"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,2500,100,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Kecil,"2° 6' 32,400"" N","128° 13' 24,791"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,2200,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Kecil,"2° 6' 32,400"" N","128° 13' 24,791"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,400,0,0,0,2400,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Kecil,"2° 6' 32,400"" N","128° 13' 24,791"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,640,0,40,0,920,480,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Kecil,"2° 6' 32,400"" N","128° 13' 24,791"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,280,0,40,0,240,160,40
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Kecil,"2° 6' 32,400"" N","128° 13' 24,791"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,320,0,0,0,320,80,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Kecil,"2° 6' 32,400"" N","128° 13' 24,791"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,360,0,0,0,400,240,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Kecil,"2° 6' 32,400"" N","128° 13' 24,791"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,1040,0,0,0,160,360,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Kecil,"2° 6' 32,400"" N","128° 13' 24,791"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,480,0,40,0,480,320,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,5500,100,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,4100,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,2100,100,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,400,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,500,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,1500,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,160,0,80,0,1160,200,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,120,0,200,0,200,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,200,0,120,0,480,200,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,440,40,440,0,920,240,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,800,0,120,0,320,240,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,640,240,240,0,360,120,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Kecil,"2° 9' 57,701"" N","128° 12' 29,902"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,4000,1200,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Kecil,"2° 9' 57,701"" N","128° 12' 29,902"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,1600,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Kecil,"2° 9' 57,701"" N","128° 12' 29,902"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,2600,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Kecil,"2° 9' 57,701"" N","128° 12' 29,902"" E",4,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,6100,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Kecil,"2° 9' 57,701"" N","128° 12' 29,902"" E",4,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,1900,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Kecil,"2° 9' 57,701"" N","128° 12' 29,902"" E",4,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,300,0,0,0,2600,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Kecil,"2° 9' 57,701"" N","128° 12' 29,902"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,400,160,0,0,240,120,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Kecil,"2° 9' 57,701"" N","128° 12' 29,902"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,160,0,0,0,200,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Kecil,"2° 9' 57,701"" N","128° 12' 29,902"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,440,40,0,0,200,120,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Kecil,"2° 9' 57,701"" N","128° 12' 29,902"" E",4,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,320,0,40,0,0,160,0
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Kecil,"2° 9' 57,701"" N","128° 12' 29,902"" E",4,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,1920,40,0,0,760,80,40
Indonesia,North Maluku  _T.Dehegila-Rao,Ngele-ngele Kecil,"2° 9' 57,701"" N","128° 12' 29,902"" E",4,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,880,40,120,0,760,240,0
Indonesia,North Maluku  _T.Dehegila-Rao,Posi-posi,"2° 19' 15,089"" N","128° 10' 45,746"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,0,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Posi-posi,"2° 19' 15,089"" N","128° 10' 45,746"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,300,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Posi-posi,"2° 19' 15,089"" N","128° 10' 45,746"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,9600,100,0
Indonesia,North Maluku  _T.Dehegila-Rao,Posi-posi,"2° 19' 15,089"" N","128° 10' 45,746"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,500,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Posi-posi,"2° 19' 15,089"" N","128° 10' 45,746"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,3700,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Posi-posi,"2° 19' 15,089"" N","128° 10' 45,746"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,2600,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Posi-posi,"2° 19' 15,089"" N","128° 10' 45,746"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,160,0,0,0,880,120,0
Indonesia,North Maluku  _T.Dehegila-Rao,Posi-posi,"2° 19' 15,089"" N","128° 10' 45,746"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,160,0,0,0,920,80,0
Indonesia,North Maluku  _T.Dehegila-Rao,Posi-posi,"2° 19' 15,089"" N","128° 10' 45,746"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,120,0,0,0,120,200,0
Indonesia,North Maluku  _T.Dehegila-Rao,Posi-posi,"2° 19' 15,089"" N","128° 10' 45,746"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,320,0,40,0,640,160,0
Indonesia,North Maluku  _T.Dehegila-Rao,Posi-posi,"2° 19' 15,089"" N","128° 10' 45,746"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,240,0,40,0,360,80,0
Indonesia,North Maluku  _T.Dehegila-Rao,Posi-posi,"2° 19' 15,089"" N","128° 10' 45,746"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,520,0,0,0,560,120,0
Indonesia,North Maluku  _T.Dehegila-Rao,Saminyamau,"2° 16' 56,996"" N","128° 9' 34,812"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,5100,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Saminyamau,"2° 16' 56,996"" N","128° 9' 34,812"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,4600,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Saminyamau,"2° 16' 56,996"" N","128° 9' 34,812"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,5500,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Saminyamau,"2° 16' 56,996"" N","128° 9' 34,812"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,300,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Saminyamau,"2° 16' 56,996"" N","128° 9' 34,812"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,4000,2000,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Saminyamau,"2° 16' 56,996"" N","128° 9' 34,812"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,800,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Saminyamau,"2° 16' 56,996"" N","128° 9' 34,812"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,440,0,120,0,360,80,0
Indonesia,North Maluku  _T.Dehegila-Rao,Saminyamau,"2° 16' 56,996"" N","128° 9' 34,812"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,1360,0,2520,0,240,200,0
Indonesia,North Maluku  _T.Dehegila-Rao,Saminyamau,"2° 16' 56,996"" N","128° 9' 34,812"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,280,0,3160,0,560,240,0
Indonesia,North Maluku  _T.Dehegila-Rao,Saminyamau,"2° 16' 56,996"" N","128° 9' 34,812"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,880,80,160,0,320,240,0
Indonesia,North Maluku  _T.Dehegila-Rao,Saminyamau,"2° 16' 56,996"" N","128° 9' 34,812"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,600,0,80,0,120,400,0
Indonesia,North Maluku  _T.Dehegila-Rao,Saminyamau,"2° 16' 56,996"" N","128° 9' 34,812"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,1640,0,6000,0,160,160,0
